         X           Y
       1.000       1.800
       1.400       1.000
       1.600       1.500
       1.800       1.300
       1.900       1.700
       1.900       1.600
       1.900       1.100
       1.900       1.600
       2.000       1.600
       2.000       3.400
       2.000       1.400
       2.100       1.600
       2.100       1.600
       2.200       1.700
       2.400       2.100
       2.400       1.600
       2.400       2.200
       2.500       1.100
       2.600       3.000
       2.800       3.100
       2.900       3.400
       3.000       1.800
       3.200       3.200
       3.300       3.300
       3.400       1.800
       3.400       3.400
       3.600       3.500
       3.600       2.200
       3.600       2.800
       3.900       2.200
       4.400       4.400
       4.600       4.800
       4.600       3.300
       5.400       4.600
       5.600       4.300
       5.700       9.000
       5.800       3.700
       5.900       2.900
       6.000       9.000
       6.100       5.900
       6.100       6.100
       6.200       5.200
       6.200      10.600
       6.400       6.000
       6.400       4.100
       6.700       7.800
       6.700       6.900
       6.800       4.600
       7.000       7.500
       7.900       8.000
       8.000       7.800
       8.100       5.400
       8.200       6.400
       8.600       6.800
       8.600       9.200
       8.800       8.400
       9.900       9.300
      10.500      11.700
      10.600       8.200
      10.800       9.400
      12.400      12.200
      13.000      12.200
      13.000       8.900
      13.600      11.100
      13.800      15.200
      15.400      18.800
      16.800      15.800
      19.300      17.600
      20.000      15.800
      20.500      28.800
      21.800      18.100
      22.000      25.500
      23.500      16.400
      24.900      16.400
      24.900      20.400
      26.000      32.400
      30.000      33.400
      31.000      41.900
      33.500      32.900
      34.500      27.000
      36.500      37.400
      37.000      32.900
      38.000      48.600
      38.000      40.700
      67.000      50.900
